size,status,floor,municipality,hasLift,hasPlan,distancia_centro,price,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,rooms_1 habitacion,rooms_2 habitaciones,rooms_3 habitaciones,rooms_4 habitaciones,rooms_sin habitaciones,bathrooms_1 aseo,bathrooms_2 aseos,bathrooms_3 aseos,exterior_vista exterior,exterior_vista interior,has360_desconocido,has360_no tiene fotos 360,has360_tiene fotos 360
1.36,-7.827968160507453,-1.1146799895044643,-0.7628881162943967,1.0,1.0,-0.4697997102353926,728.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.16,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.12,0.0,0.24337237712956566,-0.13766047971825757,0.0,0.0,-0.4697997102353926,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.12,0.0,0.6363553498969287,-0.35560696865778596,0.0,1.0,-0.4697997102353926,735.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.84,0.0,0.0,-0.1871664143214927,0.0,0.0,-0.4697997102353926,699.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4,0.0,0.6363553498969287,-0.35706008740721823,0.0,1.0,0.5302002897646074,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8,0.0,-0.7566276228704343,-0.13766047971825757,1.0,1.0,-0.4697997102353926,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.64,0.0,0.0,-0.5090691482762065,1.0,1.0,-6.253815134939675,720.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.88,0.0,-0.2554138231396218,-0.4735453216699328,1.0,0.0,0.5302002897646074,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.36,0.0,0.6363553498969287,-0.35560696865778596,0.0,1.0,-0.4697997102353926,710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2,0.0,0.06935901391629631,0.44594784732012904,0.0,0.0,2.8956070362170347,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.44,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,2.8956070362170347,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.16,0.0,0.24337237712956566,0.44594784732012904,1.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.16,0.0,0.06935901391629631,-1.8867506702131016,0.0,1.0,-15.208813324712061,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.12,0.0,-1.1146799895044643,-0.35560696865778596,1.0,1.0,-0.4697997102353926,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.36,0.0,-0.7566276228704343,0.44594784732012904,0.0,1.0,0.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.6363553498969287,0.44594784732012904,0.0,1.0,2.8956070362170347,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.72,0.0,0.24337237712956566,-0.306783286704407,0.0,0.0,-0.4697997102353926,750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.24,0.0,0.06935901391629631,0.44594784732012904,1.0,1.0,2.8956070362170347,610.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2,0.0,0.6363553498969287,-0.35706008740721823,0.0,1.0,0.5302002897646074,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2,0.0,-0.7566276228704343,-0.1871664143214927,1.0,0.0,-0.4697997102353926,715.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.7566276228704343,-1.8867506702131016,0.0,1.0,-15.208813324712061,550.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.84,0.0,-0.7566276228704343,0.44594784732012904,0.0,1.0,0.0,710.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.24,0.0,0.0,0.44594784732012904,0.0,1.0,2.8956070362170347,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.36,0.0,0.08208095386938932,0.44594784732012904,1.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.96,0.0,0.06935901391629631,0.44594784732012904,1.0,1.0,2.8956070362170347,690.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.64,0.0,0.6363553498969287,-0.35560696865778596,1.0,1.0,-0.4697997102353926,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.36,0.0,-0.7566276228704343,0.44594784732012904,1.0,1.0,2.8956070362170347,750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.52,0.0,0.0,0.44594784732012904,0.0,1.0,2.8956070362170347,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.88,0.0,0.0,-3.559221931719293,1.0,0.0,-15.208813324712061,475.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.64,0.0,0.0,0.44594784732012904,0.0,1.0,0.0,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.24337237712956566,0.44594784732012904,1.0,1.0,0.0,740.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2,0.0,0.24337237712956566,-0.1871664143214927,1.0,0.0,-0.4697997102353926,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.68,0.0,0.6363553498969287,-0.4735453216699328,0.0,1.0,2.8956070362170347,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.88,0.0,0.0,0.44594784732012904,1.0,0.0,-2.69730808703394,730.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.16,0.0,0.06935901391629631,0.44594784732012904,1.0,0.0,2.8956070362170347,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.92,0.0,-1.1146799895044643,-1.9711372662709867,-0.9527133354241732,0.0,-6.253815134939675,600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.08,0.0,0.06935901391629631,-1.4582452091914828,1.0,0.0,-0.4697997102353926,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.76,0.0,0.0,0.44594784732012904,1.0,0.0,2.8956070362170347,749.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.08,0.0,-0.7566276228704343,0.44594784732012904,1.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.52,0.0,0.08208095386938932,-0.35560696865778596,1.0,0.0,-0.4697997102353926,667.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48,0.0,0.24337237712956566,0.44594784732012904,1.0,0.0,0.5302002897646074,725.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.52,0.0,0.06935901391629631,-3.46282595424921,0.0,0.0,-15.208813324712061,550.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.08,0.0,0.6363553498969287,-0.35560696865778596,0.0,1.0,0.5302002897646074,695.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.92,0.0,0.24337237712956566,0.0,0.0,0.0,-0.4697997102353926,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2,0.0,0.06935901391629631,0.44594784732012904,1.0,0.0,2.8956070362170347,699.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0,0.0,0.18515263338651083,0.44594784732012904,1.0,0.0,2.8956070362170347,750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.92,0.0,0.6363553498969287,-0.5090691482762065,0.0,0.0,-6.253815134939675,730.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.08,0.0,-0.7566276228704343,0.44594784732012904,0.0,1.0,0.0,710.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.04,0.0,0.6363553498969287,0.44594784732012904,1.0,0.0,2.8956070362170347,650.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.12,-9.82027800373919,-1.1146799895044643,-1.9711372662709867,-0.9527133354241732,0.0,-0.4697997102353926,600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.64,0.0,0.06935901391629631,0.44594784732012904,0.0,1.0,2.8956070362170347,740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.68,0.0,0.06935901391629631,-1.8867506702131016,1.0,1.0,-15.208813324712061,525.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.88,0.0,0.6363553498969287,0.44594784732012904,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.68,0.0,0.0,-0.13766047971825757,1.0,1.0,-0.4697997102353926,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.48,0.0,0.09604477213644151,-0.13766047971825757,1.0,1.0,-0.4697997102353926,710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.44,0.0,-0.7566276228704343,0.44594784732012904,0.0,1.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6,0.0,-0.7566276228704343,-0.7628881162943967,0.0,0.0,0.5302002897646074,600.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.52,0.0,0.12187070630072284,0.44594784732012904,0.0,1.0,0.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.12,0.0,-1.1146799895044643,0.44594784732012904,0.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6,0.0,0.6363553498969287,0.44594784732012904,1.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.32,0.0,0.6363553498969287,0.44594784732012904,1.0,0.0,2.8956070362170347,750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48,0.0,-0.7566276228704343,0.44594784732012904,1.0,1.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.08,0.0,0.0,-0.35560696865778596,1.0,0.0,-0.4697997102353926,650.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.72,0.0,0.06935901391629631,-1.6792064634778687,1.0,0.0,-0.4697997102353926,670.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48,-7.827968160507453,0.0,-0.4735453216699328,1.0,1.0,0.5302002897646074,650.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0,0.0,0.0,0.44594784732012904,1.0,0.0,2.8956070362170347,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.28,-13.120517397052595,-1.1146799895044643,0.44594784732012904,-0.9527133354241732,-0.37475834850433876,2.8956070362170347,725.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.48,0.0,0.24337237712956566,0.44594784732012904,1.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.88,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,0.0,680.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2,0.0,-0.7566276228704343,-0.3973630032626751,1.0,0.0,0.5302002897646074,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.16,-7.827968160507453,0.24337237712956566,-0.4735453216699328,1.0,1.0,0.5302002897646074,670.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.72,-13.120517397052595,-1.1146799895044643,-0.13766047971825757,-0.9527133354241732,-0.37475834850433876,-0.4697997102353926,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.52,0.0,0.6363553498969287,-0.2676177480528327,0.0,0.0,0.5302002897646074,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.84,0.0,0.06935901391629631,-0.7006695339123288,0.0,0.0,2.8956070362170347,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.04,0.0,0.24337237712956566,0.44594784732012904,1.0,1.0,2.8956070362170347,695.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.36,0.0,0.0,-1.6792064634778687,1.0,0.0,-0.4697997102353926,710.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.92,0.0,0.0,-1.7170437197992552,0.0,0.0,-15.208813324712061,620.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.92,0.0,0.24337237712956566,-0.7006695339123288,0.0,0.0,-15.208813324712061,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.28,0.0,-0.7566276228704343,-0.5100993740585356,0.0,0.0,-6.253815134939675,715.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.28,0.0,0.24337237712956566,0.44594784732012904,1.0,0.0,0.5302002897646074,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48,0.0,0.0,0.44594784732012904,1.0,1.0,2.8956070362170347,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.28,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.12,0.0,-1.1146799895044643,-0.1871664143214927,0.0,0.0,-0.4697997102353926,730.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.44,0.0,0.6363553498969287,0.44594784732012904,1.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48,0.0,-0.7566276228704343,-0.3973630032626751,0.0,0.0,0.5302002897646074,700.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.12,-9.82027800373919,-0.7566276228704343,-0.3973630032626751,1.0,0.0,0.5302002897646074,680.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.16,0.0,0.6363553498969287,0.44594784732012904,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.92,0.0,0.24337237712956566,0.0,0.0,0.0,-6.253815134939675,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2,0.0,0.0,-0.2676177480528327,1.0,0.0,0.5302002897646074,700.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8,0.0,-0.7566276228704343,0.44594784732012904,1.0,0.0,2.8956070362170347,690.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.28,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,2.8956070362170347,700.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2,0.0,0.09604477213644151,-0.3973630032626751,1.0,0.0,0.5302002897646074,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.24,0.0,0.6363553498969287,-0.4735453216699328,1.0,0.0,0.5302002897646074,735.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.92,0.0,0.09604477213644151,-0.35706008740721823,1.0,0.0,0.5302002897646074,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.72,0.0,-1.1146799895044643,-0.554052152679871,0.0,0.0,0.5302002897646074,725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.45600000000000024,0.0,0.0,-0.13766047971825757,1.0,0.0,-0.4697997102353926,733.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.84,0.0,-0.7566276228704343,0.44594784732012904,1.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.48,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,2.8956070362170347,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.12,0.0,0.0,-1.186627299003603,0.0,0.0,-15.208813324712061,650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2,0.0,-0.7566276228704343,0.44594784732012904,1.0,0.0,2.8956070362170347,730.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6,0.0,-0.7566276228704343,-0.7006695339123288,1.0,0.0,-0.4697997102353926,700.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.76,0.0,0.0,0.44594784732012904,1.0,1.0,2.8956070362170347,690.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.52,0.0,0.24337237712956566,-1.186627299003603,0.0,0.0,-15.208813324712061,700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.28,0.0,0.0,-1.8150873077887322,0.0,0.0,-15.208813324712061,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.28,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,-2.69730808703394,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.12,0.0,-0.7566276228704343,-0.8277163071481946,0.0,0.0,-0.4697997102353926,690.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.28,0.0,0.24337237712956566,-0.06543566773301081,0.0,0.0,-0.4697997102353926,750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.24,0.0,-0.7566276228704343,0.44594784732012904,0.0,0.0,2.8956070362170347,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.16,0.0,-0.7566276228704343,-0.5090691482762065,1.0,0.0,-6.253815134939675,670.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.92,0.0,0.6363553498969287,-1.4582452091914828,1.0,0.0,-0.4697997102353926,750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
