price,size,floor,municipality,hasLift,distancia_centro,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,rooms_1 habitacion,rooms_2 habitaciones,rooms_3 habitaciones,rooms_4 habitaciones,rooms_sin habitaciones,bathrooms_1 aseo,bathrooms_2 aseos,bathrooms_3 aseos
730.0,52.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,64.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,65.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,63.0,703.7402433642305,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,54.0,691.2647211648809,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,52.0,703.7402433642305,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,45.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,80.0,670.416612627114,702.071794642295,673.705516292519,711.754484024096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,80.0,670.416612627114,702.071794642295,673.705516292519,711.754484024096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725.0,71.0,691.2647211648809,677.8219843307708,687.6335443592284,699.7260708370707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
675.0,76.0,703.7402433642305,688.4800744480785,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
750.0,54.0,703.7402433642305,701.8404877613661,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,79.0,691.2647211648809,677.8219843307708,687.6335443592284,679.0532272107217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700.0,54.0,703.7402433642305,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,54.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,48.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,61.0,703.7402433642305,677.8219843307708,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,63.0,691.2647211648809,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,50.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,51.0,691.2647211648809,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,47.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,50.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,40.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
670.0,67.0,691.2647211648809,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,52.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,69.0,691.2647211648809,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,59.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,45.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,60.0,691.2647211648809,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,45.0,670.416612627114,702.071794642295,702.2528716519531,691.7646583980136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
620.0,75.0,670.416612627114,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
695.0,67.0,670.416612627114,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,95.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
675.0,68.0,670.416612627114,677.8219843307708,702.2528716519531,679.0532272107217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
695.0,65.0,670.416612627114,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,111.0,703.7402433642305,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675.0,35.0,670.416612627114,702.071794642295,673.705516292519,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,60.0,703.7402433642305,688.4800744480785,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
690.0,85.0,670.416612627114,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,45.0,691.2647211648809,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,32.0,691.2647211648809,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
723.0,25.0,670.416612627114,702.071794642295,702.2528716519531,703.3002043945388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
725.0,50.0,691.2647211648809,702.071794642295,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,67.0,670.416612627114,677.8219843307708,673.705516292519,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
600.0,45.0,670.416612627114,677.8219843307708,673.705516292519,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,70.0,703.7402433642305,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
450.0,60.0,670.416612627114,677.8219843307708,687.6335443592284,660.1030264714634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,54.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550.0,75.0,670.416612627114,677.8219843307708,687.6335443592284,660.1030264714634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
720.0,49.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
740.0,65.0,691.2647211648809,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
660.0,155.0,670.416612627114,677.8219843307708,673.705516292519,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
720.0,56.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,31.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,96.0,703.7402433642305,677.8219843307708,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
660.0,168.0,703.7402433642305,677.8219843307708,702.2528716519531,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
690.0,64.0,691.2647211648809,677.8219843307708,687.6335443592284,679.0532272107217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,25.0,703.7402433642305,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
725.0,45.0,703.7402433642305,702.071794642295,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
620.0,85.0,691.2647211648809,677.8219843307708,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
590.0,52.0,691.2647211648809,677.8219843307708,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,80.0,691.2647211648809,701.8404877613661,702.2528716519531,699.7260708370707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
720.0,36.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
700.0,82.0,703.7402433642305,702.071794642295,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
692.0,83.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
670.0,79.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
609.0,56.0,691.2647211648809,677.8219843307708,702.2528716519531,679.0532272107217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
718.0,86.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
694.0,81.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
658.0,78.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
750.0,36.0,703.7402433642305,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
723.0,88.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
728.0,91.0,670.416612627114,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
650.0,28.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
750.0,60.0,691.2647211648809,677.8219843307708,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
735.0,60.0,703.7402433642305,688.4800744480785,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
699.0,78.0,703.7402433642305,702.071794642295,687.6335443592284,699.7260708370707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
725.0,67.0,703.7402433642305,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
740.0,77.0,691.2647211648809,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
720.0,73.0,703.7402433642305,677.8219843307708,702.2528716519531,679.0532272107217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,79.0,691.2647211648809,677.8219843307708,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
710.0,66.0,703.7402433642305,688.4800744480785,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
725.0,62.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,46.0,691.2647211648809,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,61.0,691.2647211648809,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,161.0,703.7402433642305,677.8219843307708,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
720.0,110.0,670.416612627114,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,48.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,57.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,75.0,691.2647211648809,677.8219843307708,687.6335443592284,699.7260708370707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
610.0,26.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
740.0,52.0,703.7402433642305,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
715.0,62.0,691.2647211648809,702.071794642295,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
550.0,57.0,691.2647211648809,677.8219843307708,687.6335443592284,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
710.0,36.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,51.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,23.0,703.7402433642305,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
690.0,33.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,73.0,703.7402433642305,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
750.0,66.0,691.2647211648809,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,44.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
475.0,79.0,703.7402433642305,677.8219843307708,702.2528716519531,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
740.0,41.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,57.0,691.2647211648809,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
740.0,62.0,691.2647211648809,702.071794642295,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,74.0,703.7402433642305,677.8219843307708,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
730.0,35.0,703.7402433642305,702.071794642295,702.2528716519531,691.7646583980136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,28.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
600.0,180.0,670.416612627114,677.8219843307708,673.705516292519,679.0532272107217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
750.0,109.0,703.7402433642305,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
749.0,38.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,30.0,691.2647211648809,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
667.0,70.0,703.7402433642305,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725.0,45.0,691.2647211648809,702.071794642295,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550.0,70.0,703.7402433642305,677.8219843307708,687.6335443592284,647.0468676735898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
695.0,55.0,703.7402433642305,688.4800744480785,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
750.0,105.0,691.2647211648809,677.8219843307708,687.6335443592284,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
699.0,52.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,32.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
730.0,80.0,703.7402433642305,677.8219843307708,687.6335443592284,679.0532272107217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
710.0,30.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,58.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,60.0,670.416612627114,701.8404877613661,673.705516292519,699.7260708370707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
740.0,41.0,703.7402433642305,702.071794642295,687.6335443592284,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
525.0,40.0,703.7402433642305,677.8219843307708,702.2528716519531,647.0468676735898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,35.0,703.7402433642305,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
750.0,74.0,703.7402433642305,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
710.0,69.0,703.7402433642305,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
560.0,46.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
600.0,42.0,691.2647211648809,677.8219843307708,687.6335443592284,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720.0,44.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,60.0,670.416612627114,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,42.0,703.7402433642305,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,90.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
650.0,45.0,691.2647211648809,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
650.0,59.0,703.7402433642305,688.4800744480785,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
670.0,75.0,703.7402433642305,677.8219843307708,702.2528716519531,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
650.0,45.0,703.7402433642305,677.8219843307708,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,32.0,703.7402433642305,702.071794642295,702.2528716519531,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725.0,50.0,670.416612627114,702.071794642295,673.705516292519,711.754484024096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
620.0,20.0,691.2647211648809,702.071794642295,702.2528716519531,701.4051977467118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
680.0,35.0,691.2647211648809,702.071794642295,687.6335443592284,701.4051977467118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750.0,87.0,691.2647211648809,677.8219843307708,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
670.0,53.0,691.2647211648809,677.8219843307708,702.2528716519531,703.3002043945388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,75.0,670.416612627114,677.8219843307708,673.705516292519,699.7260708370707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
